release,update,category,books,onboarding,device,product,maker,description,color,colorcode,price,price_old,price_old_period,splitprice1,splitprice2,url,topbuttontext,topbuttonnote,bssbtn,bssbtntext,urlbssbtn,bssbtnnote,ichibabtn,ichibabtntext,urlichiba,ichibabtnnote,additionaltext,additionallinktext,additionallink,legalline,thumbnail,rselect,featurelist,feature1,feature2,feature3,feature4,feature5,rich,featureimg,img1,title1,text1,img2,title2,text2,img3,title3,text3,img4,text4,img5,text5,img6,text6,img7,text7,img8,text8,img9,text9,img10,text10,spec,item1,value1,item2,value2,item3,value3,item4,value4,item5,value5,item6,value6,item7,value7,item8,value8,item9,value9,item10,value10,comment,manufacturer,contact,support1,support2,link,link2,eol,other
2020/12/1,,フィルム,https://books.rakuten.co.jp/search?sitem=OPPO+A73+%E5%85%A8%E9%9D%A2%E3%82%AC%E3%83%A9%E3%82%B9%E3%83%95%E3%82%A3%E3%83%AB%E3%83%A0+%E5%8F%8D%E5%B0%84%E9%98%B2%E6%AD%A2+&g=004&l-id=pc-search-box&x=43&y=20&scid=wi_rmb_search_soft_rselect_accessory_79,328109,OPPO A73 ,OPPO A73 全面ガラスフィルム 反射防止 ブラック,,,ブラック,#000000,2970 ,,,123 ,61 ,rselect-rmopoppa73f0134cl,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=328109,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmopoppa73f0134cl/,※送料無料,,,,,4 ,TRUE,2 ,"液晶パネル全てを覆う形状の保護ガラスです。
液晶保護ガラスを高い柔軟性のPETフレームで囲み、
角割れすることを防止します。","指滑りがよく、
太陽光や蛍光灯等の反射を防止するアンチグレア加工が施されています。",,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,OPPO A73 全面ガラスフィルム,色,ブラック,素材,ガラス,セット内容,全面ガラスフィルム / クリーナークロス / ホコリ取りシール / 貼り付けガイド / 貼り付けツール,型番,RMOPOPPA73F0134CL,JANコード,4988075113268 ,,,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下させたりなどの外部からの衝撃により本製品に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承ください。
★本製品は機器本体を完全に保護するものではありません。液晶画面を含む機器本体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★出荷時の状態でスマートフォンに貼られているフィルムは剝がしてから本製品をご使用ください。
　フィルムの上からの重ね貼りは浮きや剝がれの原因となり、保証の対象外となります。
★本製品は、ディスプレイのラウンド部分まで保護する形状です。ディスプレイのラウンド部分まで覆う保護ケースと併用した場合、干渉し本製品の剥がれ・浮きの原因となる場合があります。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書は必ず保管しておいてください。","株式会社ラスタバナナ 
〒460-0001 名古屋市中区三の丸1-13-1","【専用サポートセンター】TEL: 03-6627-3921 （10～18時/土日祝・夏季休暇・年末年始を除く）
 e-mail:support@rastabanana.com",OPPO A73[https://network.mobile.rakuten.co.jp/product/smartphone/a73/?l-id=product_accessory_rselect-rmopoppa73f0134cl_a73],,,,2022/10/4,
2020/12/4,,フィルム,https://books.rakuten.co.jp/search?sitem=AQUOS+sense4+plus+%E5%85%A8%E9%9D%A2%E3%82%AC%E3%83%A9%E3%82%B9%E3%83%95%E3%82%A3%E3%83%AB%E3%83%A0+%E5%8F%8D%E5%B0%84%E9%98%B2%E6%AD%A2&g=004&l-id=pc-search-box&x=20&y=29&scid=wi_rmb_search_soft_rselect_accessory_83,328045,AQUOS sense4 plus,AQUOS sense4 plus 全面ガラスフィルム 反射防止 ブラック,,,ブラック,#000000,3480 ,,,,,rselect-rmshaqs016f0132cl,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=328045,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmshaqs016f0132cl/,※送料無料,,,,,4 ,TRUE,2 ,"液晶パネル全てを覆う形状の保護ガラスです。
液晶保護ガラスを高い柔軟性のPETフレームで囲み、
角割れすることを防止します。","指紋がつきにくく、サラサラな指滑りです。
画面の映り込みを抑えたアンチグレア加工が施されています。",,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,AQUOS sense4 plus 全面ガラスフィルム,色,ブラック,素材,ガラス,セット内容,全面ガラスフィルム / クリーナークロス / ホコリ取りシール / 貼り付けガイド / 貼り付けツール,型番,RMSHAQS016F0132CL,JANコード,4988075113244 ,,,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下させたりなどの外部からの衝撃により本製品
に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承くだ
さい。
★本製品は機器本体を完全に保護するものではありません。液晶画面を含む機器本体の破損や
損傷等については一切の責任を負いかねますのでご了承願います。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★本製品は、ディスプレイのラウンド部分まで保護する形状です。ディスプレイのラウンド部分ま
で覆う保護ケースと併用した場合、干渉し本製品の剥がれ・浮きの原因となる場合があります。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をい
たします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書は必ず保
管しておいてください。
","株式会社ラスタバナナ 
〒460-0001 名古屋市中区三の丸1-13-1","【専用サポートセンター】TEL: 03-6627-3921 （10～18時/土日祝・夏季休暇・年末年始を除く）
 e-mail:support@rastabanana.com",AQUOS sense4 plus[https://network.mobile.rakuten.co.jp/product/smartphone/aquos-sense4-plus/?l-id=product_accessory_rselect-rmshaqs016f0132cl_aquos-sense4-plus],,,,2022/8/31,
2020/12/8,,フィルム,https://books.rakuten.co.jp/search?sitem=Rakuten+Hand+%E5%85%A8%E9%9D%A2%E3%82%AC%E3%83%A9%E3%82%B9%E3%83%95%E3%82%A3%E3%83%AB%E3%83%A0&g=004&l-id=pc-search-box&x=28&y=29&scid=wi_rmb_search_soft_rselect_accessory_74,328141,Rakuten Hand,Rakuten Hand 全面ガラスフィルム 高光沢 ブラック,　,,ブラック,#000000,1580 ,,,,,rselect-rmtnrktnhdf0114bk,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=328141,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmtnrktnhdf0114bk/,※送料無料,,,,,4 ,TRUE,3 ,"全画面保護
液晶パネル全てを覆う形状の保護ガラスです。
高光沢仕様で、高精細液晶の美しさを損ねません。","高光沢
高い透明感で液晶の色彩を忠実に再現します。
クリアで歪みの少ない高品質ガラスを採用しています。","指紋認証対応
指紋認証に対応するために、指紋認証部のガラス内面に
特殊なシールが貼り付けられています。",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,Rakuten Hand 全面ガラスフィルム 高光沢 ブラック,色,ブラック,素材,ガラス,セット内容,全面ガラスフィルム / クリーナークロス / ホコリ取りシール / 貼り付けガイド / 貼り付けツール,型番,RMTNRKTNHDF0114BK,JANコード,4580692430768 ,,,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下などの外部からの衝撃により本製品に割れ や傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承ください。 
★本製品は機器本体を完全に保護するものではありません。液晶画面を含むおよび機器本 体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★出荷時の状態でスマートフォンに貼られているフィルムは剥がしてから本製品をご使用ください。
フィルムの上からの重ね貼りは浮きや剥がれの原因となり、保証の対象外となります。
★本製品は、ディスプレイのラウンド部分まで保護する形状です。ディスプレイのラウンド部 分まで覆う保護ケースと併用した場合、干渉し本製品の剥がれ・浮きの原因となる場合 があります。 
★指紋認証機能の反応が悪い場合は、本製品を貼り付けた後に指紋認証登録を行ってください。 
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換 をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書 は必ず保管しておいてください。","株式会社ラスタバナナ 
〒460-0001 名古屋市中区三の丸1-13-1","【専用サポートセンター】TEL: 03-6627-3921 （10～18時/土日祝・夏季休暇・年末年始を除く）
 e-mail:support@rastabanana.com",Rakuten Hand[https://network.mobile.rakuten.co.jp/product/smartphone/rakuten-hand/?l-id=product_accessory_rselect-rmtnrktnhdf0114bk_rakuten-hand],,,,2022/3/29,
2020/4/21,,フィルム,,554987,Rakuten BIG s,Rakuten BIG s 平面ガラスフィルム 高光沢,　,,クリア,#E8FEFF,1680 ,,,70 ,35 ,rselect-rmcorktnbsf0142cl,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=554987,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmcorktnbsf0142cl/,※送料無料,,,,,4 ,TRUE,2 ,"平面ガラス
液晶パネルの平面部のみを覆う形状の保護ガラスです。
ケースと干渉することがありません。","高光沢
高い透明感で液晶の色彩を忠実に再現します。
クリアで歪みの少ない高品質ガラスを採用しています。",　,　,　,FALSE,　,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,Rakuten BIG s 平面ガラスフィルム 高光沢,色,クリア,素材,ガラス,セット内容,平面ガラスフィルム / クリーナークロス / ホコリ取りシール / 貼り付けガイド / 貼り付けツール,型番,RMCORKTNBSF0142CL,JANコード,4580692432137 ,　,　,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下させたりなどの外部からの衝撃により本製品に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承くだ さい。
★本製品は機器本体を完全に保護するものではありません。液晶画面を含むおよび機器本体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★出荷時の状態でスマートフォンに貼られているフィルムは剝がしてから本製品をご使用ください。
フィルムの上からの重ね貼りは浮きや剝がれの原因となり、保証の対象外となります。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換 をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書 は必ず保管しておいてください。","株式会社ラスタバナナ
〒460-0001 名古屋市中区三の丸1-13-1","【専用サポートセンター】TEL: 03-6627-3921 （10～18時/土日祝・夏季休暇・年末年始を除く）
 e-mail:support@rastabanana.com",Rakuten BIG s[https://network.mobile.rakuten.co.jp/product/smartphone/rakuten-big-s/?l-id=product_accessory_rselect-rmcorktnbsf0142cl_rakuten-big-s],,,,2022/10/25,
2021/6/18,,フィルム,,555546,OPPO Reno5 A,OPPO Reno5 A 平面ガラスフィルム 高光沢,,,クリア,#E8FEFF,1980 ,,,82 ,41 ,rselect-rmopreno5af0151cl,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=555546,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmopreno5af0151cl/,※送料無料,,,,,4 ,TRUE,2 ,"平面ガラス
液晶パネルの平面部のみを覆う形状の保護ガラスです。
ケースと干渉することがありません。","高光沢
高い透明感で液晶の色彩を忠実に再現します。
クリアで歪みの少ない高品質ガラスを採用しています。",,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,OPPO Reno5 A 平面ガラスフィルム 高光沢,色,クリア,素材,ガラス,セット内容,平面ガラスフィルム / クリーナークロス / ホコリ取りシール / 貼り付けガイド / 貼り付けツール ,型番,RMOPRENO5AF0151CL　,JANコード,4580692432502 ,　,　,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下させたりなどの外部からの衝撃により本製品に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承ください。
★本製品は機器本体を完全に保護するものではありません。液晶画面を含む機器本体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★出荷時の状態でスマートフォンに貼られているフィルムは剝がしてから本製品をご使用ください。フィルムの上からの重ね貼りは浮きや剝がれの原因となり、保証の対象外となります。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書は必ず保管しておいてください。","株式会社ラスタバナナ
〒460-0001 名古屋市中区三の丸1-13-1","【専用サポートセンター】TEL: 03-6627-3921 （10～18時/土日祝・夏季休暇・年末年始を除く）
 e-mail:support@rastabanana.com",OPPO Reno5 A[https://network.mobile.rakuten.co.jp/product/smartphone/reno5-a/?l-id=product_accessory_rselect-rmopreno5af0151cl_reno5-a],,,,2023/5/16,
2021/8/27,,フィルム,,600035,Xperia 10 III Lite,Xperia 10 III Lite 平面ガラスフィルム 高光沢,,,クリア,#E8FEFF,1400 ,,,58 ,29 ,rselect-rmsoxprx3lf0156cl,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=600035,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmsoxprx3lf0156cl/,※送料無料,,,,,4 ,TRUE,2 ,"平面ガラス
液晶パネルの平面部のみを覆う形状の保護ガラスです。
ケースと干渉することがありません。","高光沢
高い透明感で液晶の色彩を忠実に再現します。
クリアで歪みの少ない高品質ガラスを採用しています。",　,　,　,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,Xperia 10 III Lite 平面ガラスフィルム 高光沢,色,クリア,素材,ガラス,セット内容,平面ガラスフィルム / クリーナークロス / ホコリ取りシール / 貼り付けガイド / 貼り付けツール ,型番,RMSOXPRX3LF0156CL,JANコード,4580692434896 ,,,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下させたりなどの外部からの衝撃により本製品に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承ください。
★本製品は機器本体を完全に保護するものではありません。液晶画面を含む機器本体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書は必ず保管しておいてください。","株式会社ラスタバナナ
〒460-0001 名古屋市中区三の丸1-13-1","【専用サポートセンター】TEL: 03-6627-3921 （10～18時/土日祝・夏季休暇・年末年始を除く）
 e-mail:support@rastabanana.com",Xperia 10 III Lite[https://network.mobile.rakuten.co.jp/product/smartphone/xperia-10m3-lite/?l-id=product_accessory_rselect-rmsoxprx3lf0156cl_xperia-10m3-lite],,,,2023/2/10,
2021/10/14,,フィルム,,600233,AQUOS zero6,AQUOS zero6 平面ガラスフィルム 高光沢,,,クリア,#E8FEFF,1980 ,,,82 ,41 ,rselect-rmshaqs018f0184cl,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=600233,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmshaqs018f0184cl/,※送料無料,,,,,4 ,TRUE,2 ,"平面ガラス
液晶パネルの平面部のみを覆う形状の保護ガラスです。
ケースと干渉することがありません。
※R SELECTの商品以外は保証いたしかねます。","高光沢
高い透明感で液晶の色彩を忠実に再現します。
クリアで歪みの少ない高品質ガラスを採用しています。",,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,AQUOS zero6 平面ガラスフィルム 高光沢,色,クリア,素材,ガラス,セット内容,平面ガラスフィルム / クリーナークロス / ホコリ取りシール / 貼り付けガイド / 貼り付けツール ,型番,RMSHAQS018F0184CL,JANコード,4580692435411 ,　,　,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下させたりなどの外部からの衝撃により本製品に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承ください。
★本製品は機器本体を完全に保護するものではありません。液晶画面を含む機器本体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書は必ず保管しておいてください。","株式会社ラスタバナナ
〒460-0001 名古屋市中区三の丸1-13-1","【専用サポートセンター】TEL: 03-6627-3921 （10～18時/土日祝・夏季休暇・年末年始を除く）
 e-mail:support@rastabanana.com",AQUOS zero6[https://network.mobile.rakuten.co.jp/product/smartphone/aquos-zero6/?l-id=product_accessory_rselect-rmshaqs018f0184cl_aquos-zero6],,,,2023/6/9,
2021/11/11,,フィルム,,600279,"AQUOS sense6s
AQUOS sense6",AQUOS sense6s / AQUOS sense6 平面ガラスフィルム 高光沢,,,クリア,#E8FEFF,1980 ,,,82 ,41 ,rselect-rmshaqs019f0185cl,,※ 包装箱の異なる商品が届く可能性がありますが対応商品となります。,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=600279,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmshaqs019f0185cl/,※送料無料,,,,,3 ,TRUE,2 ,"平面ガラス
液晶パネルの平面部のみを覆う形状の保護ガラスです。
ケースと干渉することを防ぎます。
※R SELECTの商品以外は保証いたしかねます。","高光沢
高い透明感で液晶の色彩を忠実に再現します。
クリアで歪みの少ない高品質ガラスを採用しています。",,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,AQUOS sense6s / AQUOS sense6 平面ガラスフィルム 高光沢,色,クリア,素材,ガラス,セット内容,平面ガラスフィルム / クリーナークロス / ホコリ取りシール / 貼り付けガイド / 貼り付けツール,型番,RMSHAQS019F0185CL,JANコード,4580692435428 ,,,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下させたりなどの外部からの衝撃により本製品に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承ください。
★本製品は機器本体を完全に保護するものではありません。液晶画面を含む機器本体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書は必ず保管しておいてください。","株式会社ラスタバナナ 
〒460-0001 名古屋市中区三の丸1-13-1","【専用サポートセンター】TEL: 03-6627-3921 （10～18時/土日祝・夏季休暇・年末年始を除く）
e-mail:support@rastabanana.com",AQUOS sense6s[https://network.mobile.rakuten.co.jp/product/smartphone/aquos-sense6s/?l-id=product_accessory_rselect-rmshaqs019f0185cl_aquos-sense6s]/AQUOS sense6[https://network.mobile.rakuten.co.jp/product/smartphone/aquos-sense6/?l-id=product_accessory_rselect-rmshaqs019f0185cl_aquos-sense6],,,,2024/1/17,
2021/11/11,,フィルム,,600280,"AQUOS sense6s
AQUOS sense6",AQUOS sense6s / AQUOS sense6 全面ガラスフィルム 高光沢 ブラック,,,ブラック,#000000,2970 ,,,123 ,61 ,rselect-rmshaqs019f0186bk,,※ 包装箱の異なる商品が届く可能性がありますが対応商品となります。,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=600280,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmshaqs019f0186bk/,※送料無料,,,,,4 ,TRUE,4 ,"全面ガラス
カメラやセンサー周りまで保護する全画面タイプです。
フチのあるガラスフィルムで液晶画面をしっかりカバーできます。","高光沢
色鮮やかにくっきりと見えるクリアな高光沢仕様で、高精細
液晶の美しさを損ねません。","全面吸着仕様
全面吸着によりフィルムが浮きにくく設計されています。","貼り付けツール付属
位置合わせが簡単な貼り付けツールを付属してます。",,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,AQUOS sense6s / AQUOS sense6 全面ガラスフィルム 高光沢 ブラック,色,ブラック,素材,ガラス,セット内容,全画面ガラスフィルム / クリーナークロス / ホコリ取りシール / 貼り付けツール / 貼り付けガイド,型番,RMSHAQS019F0186BK,JANコード,4580692435435 ,,,,,,,,,"★本製品は液晶画面を完全に保護するものではありません。
★本製品はガラス製品のため、落下など外部からの衝撃により製品に割れが生じることがありますが、保証致しかねますので予めご了承下さい。
★液晶画面および端末本体の破損や損傷などについては一切の責任を負いかねますのでご了承下さい。
★「AQUOS／アクオス」は、シャープ株式会社の登録商標です。
★本製品のパッケージに記載されている会社名・製品名などは、一般に各社の商標または登録商標です。
★万が一、製造上の原因による初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書が必要となる場合がありますので、購入証明書は必ず保管しておいてください。",,"株式会社MSソリューションズ
TEL：0120-947-783
FAX：092-262-7419
受付時間：9：00～12：00／13：00～17：00
土日祝日・年末年始を除く",AQUOS sense6s[https://network.mobile.rakuten.co.jp/product/smartphone/aquos-sense6s/?l-id=product_accessory_rselect-rmshaqs019f0186bk_aquos-sense6s]/AQUOS sense6[https://network.mobile.rakuten.co.jp/product/smartphone/aquos-sense6/?l-id=product_accessory_rselect-rmshaqs019f0186bk_aquos-sense6],,,,2024/1/17,
2021/11/26,,フィルム,,600305,OPPO A55s 5G,OPPO A55s 5G 平面ガラスフィルム 高光沢,,,クリア,#E8FEFF,1480 ,,,61 ,30 ,rselect-rmopoppa55f0187cl,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=600305,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmopoppa55f0187cl/,※送料無料,,,,,4 ,TRUE,2 ,"平面ガラス
液晶パネルの平面部のみを覆う形状の保護ガラスです。
ケースと干渉することを防ぎます。
※画面表示部よりやや内側に入る設計となっております。","高光沢
高い透明感で液晶の色彩を忠実に再現します。
クリアで歪みの少ない高品質ガラスを採用しています。",,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,OPPO A55s 5G 平面ガラスフィルム 高光沢,色,クリア,素材,ガラス,セット内容,平面ガラスフィルム / クリーナークロス / ホコリ取りシール / 貼り付けガイド / 貼り付けツール,型番,RMOPOPPA55F0187CL,JANコード,4580692435442 ,,,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下させたりなどの外部からの衝撃により本製品に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承ください。
★本製品は機器本体を完全に保護するものではありません。液晶画面を含む機器本体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★開封時にスマートフォンに貼られているフィルムは剥がしてから本製品をご使用ください。フィルムの上からの重ね貼りは浮きや剥がれの原因となり、保証の対象外となります。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書は必ず保管しておいてください。","株式会社ラスタバナナ			
〒460-0001 名古屋市中区三の丸1-13-1","【専用サポートセンター】TEL: 03-6627-3921（10～18時/土日祝・夏季休暇・年末年始を除く）			
e-mail:support@rastabanana.com",OPPO A55s 5G[https://network.mobile.rakuten.co.jp/product/smartphone/a55s-5g/?l-id=product_accessory_rselect-rmopoppa55f0187cl_a55s-5g],,,,2023/11/24,
2021/11/26,,フィルム,,600306,OPPO A55s 5G ,OPPO A55s 5G 全面ガラスフィルム 高光沢 ブラック,,,ブラック,#000000,2970 ,,,123 ,61 ,rselect-rmopoppa55f0188bk,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=600306,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmopoppa55f0188bk/,※送料無料,,,,,4 ,TRUE,4 ,"全面ガラス
カメラやセンサー周りまで保護する全画面タイプです。
フチのあるガラスフィルムで液晶画面をしっかりカバーできます。","高光沢
色鮮やかにくっきりと見えるクリアな高光沢仕様で高精細。
液晶の美しさを損ねません。","全面吸着仕様
全面吸着によりフィルムが浮きにくく設計されています。","貼り付けツール付属
位置合わせが簡単な貼り付けツールを付属しています。",,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,OPPO A55s 5G 全面ガラスフィルム 高光沢 ブラック,色,ブラック,素材,ガラス,セット内容,全画面ガラスフィルム / クリーナークロス / ホコリ取りシール / 貼り付けツール / 貼り付けガイド,型番,RMOPOPPA55F0188BK,JANコード,4580692435459 ,,,,,,,,,"★本製品は液晶画面を完全に保護するものではありません。
★本製品はガラス製品のため、落下など外部からの衝撃により製品に割れが生じることがありますが、保証いたしかねますのであらかじめご了承ください。
★液晶画面および端末本体の破損や損傷などについては一切の責任を負いかねますのでご了承ください。
★本製品のパッケージに記載されている会社名・製品名などは、一般に各社の商標または登録商標です。
★万が一、製造上の原因による初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書が必要となる場合がありますので、購入証明書は必ず保管しておいてください。",,"株式会社MSソリューションズ
TEL：0120-947-783
FAX：092-262-7419
受付時間：9：00～12：00／13：00～17：00
土日祝日・年末年始を除く",OPPO A55s 5G[https://network.mobile.rakuten.co.jp/product/smartphone/a55s-5g/?l-id=product_accessory_rselect-rmopoppa55f0188bk_a55s-5g],,,,2023/11/24,
2022/1/21,,フィルム,,600318 ,AQUOS wish,AQUOS wish 平面ガラスフィルム 高光沢,,,クリア,#E8FEFF,1280 ,,,53 ,26 ,rselect-rmshaqs020f0195cl,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=600318,※現在my 楽天モバイルでの販売は行っておりません。,none,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmshaqs020f0195cl/,※送料無料,,,,,3 ,TRUE,2 ,"平面ガラス
液晶パネルの平面部のみを覆う形状の保護ガラスです。","高光沢
高い透明感で液晶の色彩を忠実に再現します。クリアで歪みの少ない高品質ガラスを採用しています。",,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,AQUOS wish 平面ガラスフィルム 高光沢,色,クリア,素材,ガラス,セット内容,平面ガラスフィルム / クリーナークロス / ホコリ取りシール / 貼り付けガイド / 貼り付けツール,型番,RMSHAQS020F0195CL,JANコード,4580692438252 ,,,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下させたりなどの外部からの衝撃により本製品に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承ください。
★本製品は機器本体を完全に保護するものではありません。液晶画面を含む機器本体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書は必ず保管しておいてください。","株式会社ラスタバナナ   
〒460-0001 名古屋市中区三の丸1-13-1","【専用サポートセンター】TEL: 03-6627-3921（10～18時/土日祝・夏季休暇・年末年始を除く）   
e-mail:support@rastabanana.com",AQUOS wish[https://network.mobile.rakuten.co.jp/product/smartphone/aquos-wish/?l-id=product_accessory_rselect-rmshaqs020f0195cl_aquos-wish],,,,2023/6/9,
