supportId,inquiryCode,errorCode,URL,PageTitle,form_link,form_inquiry,chat_pre-member,chat_member,tel_01,tel_03,tel_04,tel_06,tel_07,tel_08,tel_13,tel_12,tel_14,tel_11,Que
10000080,＊10080,,https://network.mobile.rakuten.co.jp/faq/detail/10000080/,iPhoneを分割払いで購入できますか？,×,×,○,○,○,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000081,＊10081,,https://network.mobile.rakuten.co.jp/faq/detail/10000081/,[iPhone] Apple ID にメールアドレスを誤って登録した場合の対処方法を知りたい,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000082,＊10082,,https://network.mobile.rakuten.co.jp/faq/detail/10000082/,[iPhone] Apple IDの「パスワード」を忘れた場合の対処方法を知りたい,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000083,＊10083,,https://network.mobile.rakuten.co.jp/faq/detail/10000083/,[iPhone] Apple IDの変更方法を知りたい,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000084,＊10084,,https://network.mobile.rakuten.co.jp/faq/detail/10000084/,iPhoneで使用するApple IDと楽天ID（ユーザID）の違いは何ですか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000085,＊10085,,https://network.mobile.rakuten.co.jp/faq/detail/10000085/,[iPhone] iPadとApple Watchは楽天回線で使えるのか知りたい,×,×,○,○,○,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000088,＊10088,,https://network.mobile.rakuten.co.jp/faq/detail/10000088/,店舗（楽天モバイルショップ）で、iPhoneを購入できますか？,×,×,○,○,○,×,◎,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000089,＊10089,,https://network.mobile.rakuten.co.jp/faq/detail/10000089/,[iPhone] APP Store内のアプリケーションは安全か知りたい,×,×,○,○,○,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000092,＊10092,,https://network.mobile.rakuten.co.jp/faq/detail/10000092/,他社回線を利用中のiPhoneに、デュアルSIMでRakuten最強プランを追加できますか？,×,×,○,○,○,×,◎,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000093,＊10093,,https://network.mobile.rakuten.co.jp/faq/detail/10000093/,[iPhone] iPhoneで使える保証サービスを確認したい,×,×,○,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000094,＊10094,,https://network.mobile.rakuten.co.jp/faq/detail/10000094/,iPhoneのバッテリー（電池）交換は無料ですか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000095,＊10095,,https://network.mobile.rakuten.co.jp/faq/detail/10000095/,iPhoneを購入する際に「故障紛失保証 with AppleCare Services」を申し込みませんでしたが、あとから申し込みできますか？,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000096,＊10096,,https://network.mobile.rakuten.co.jp/faq/detail/10000096/,故障紛失保証 with AppleCare Servicesの保証開始期間はいつからですか？,×,×,○,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000097,＊10097,,https://network.mobile.rakuten.co.jp/faq/detail/10000097/,[iPhone] 故障紛失保証with AppleCare Servicesを利用して修理をした際の料金の請求日を知りたい,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000098,＊10098,,https://network.mobile.rakuten.co.jp/faq/detail/10000098/,[iPhone] 故障紛失保証 with AppleCare Servicesの申込はどこでできるか知りたい,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000099,＊10099,,https://network.mobile.rakuten.co.jp/faq/detail/10000099/,故障紛失保証 with AppleCare Servicesの解約はどのようにすればいいですか？,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000100,＊10100,,https://network.mobile.rakuten.co.jp/faq/detail/10000100/,使っているiPhone製品のソフトウェアバージョンを確認するにはどうすればよいですか？,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000101,＊10101,,https://network.mobile.rakuten.co.jp/faq/detail/10000101/,[iPhone] 故障紛失保証 with AppleCare Servicesについて知りたい,×,×,○,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000102,＊10102,,https://network.mobile.rakuten.co.jp/faq/detail/10000102/,iPhoneでRakuten Linkを使わずに留守番電話の設定はできますか？,×,×,×,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000103,＊10103,,https://network.mobile.rakuten.co.jp/faq/detail/10000103/,[iPhone] Rakuten Linkを使わずに、着信を拒否する方法を知りたい,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000104,＊10104,,https://network.mobile.rakuten.co.jp/faq/detail/10000104/,[iPhone] iPhone本体の、連絡先を編集・削除する方法を知りたい,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000105,＊10105,,https://network.mobile.rakuten.co.jp/faq/detail/10000105/,[iPhone] 着信拒否を解除したい,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000106,＊10106,,https://network.mobile.rakuten.co.jp/faq/detail/10000106/,[iPhone] iPhoneをロック中に着信ができないので対処方法を知りたい（おやすみモードをオフにする）,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000108,＊10108,,https://network.mobile.rakuten.co.jp/faq/detail/10000108/,[iPhone] 「持ち込みスマホあんしん保証」や「スマホ交換保証プラス」と合わせて申し込みをできるか知りたい,×,×,○,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000109,＊10109,,https://network.mobile.rakuten.co.jp/faq/detail/10000109/,iPhoneの着信音を設定したい。どうすればよいですか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000110,＊10110,,https://network.mobile.rakuten.co.jp/faq/detail/10000110/,FaceTimeとは何ですか、また通話料金はかかりますか？,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000111,＊10111,,https://network.mobile.rakuten.co.jp/faq/detail/10000111/,[iPhone] 故障紛失保証 with AppleCare Servicesに加入している場合の修理や盗難・紛失時の代金、申請方法を知りたい,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000112,＊10112,,https://network.mobile.rakuten.co.jp/faq/detail/10000112/,[iPhone] ブックマークを登録・削除する方法を知りたい,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000113,＊10113,,https://network.mobile.rakuten.co.jp/faq/detail/10000113/,[iPhone] 故障紛失保証 with AppleCare Servicesに加入している機種を変更したい場合、保証はどうなるか知りたい,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000114,＊10114,,https://network.mobile.rakuten.co.jp/faq/detail/10000114/,iPhoneのブラウザ（Safari）の動作が重い場合はどうすればよいですか？,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000116,＊10116,,https://network.mobile.rakuten.co.jp/faq/detail/10000116/,回線が利用停止となった場合、故障紛失保証 with AppleCare Servicesは継続されますか？,×,×,○,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000117,＊10117,,https://network.mobile.rakuten.co.jp/faq/detail/10000117/,iPhoneで、特定のアプリをWi-Fi接続時のみ使用するにはどうすればよいですか？,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000118,＊10118,,https://network.mobile.rakuten.co.jp/faq/detail/10000118/,[iPhone] 通信量を抑える方法を知りたい,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000119,＊10119,,https://network.mobile.rakuten.co.jp/faq/detail/10000119/,[iPhone] インターネットが遅い／音声通話がつながらない場合などの対処方法を教えてください。,×,○,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_053_MNO電波
10000120,＊10120,,https://network.mobile.rakuten.co.jp/faq/detail/10000120/,[iPhone] Bluetoothのペアリング方法を知りたい,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000122,＊10122,,https://network.mobile.rakuten.co.jp/faq/detail/10000122/,[iPhone] 初期化（リセット）の方法を知りたい,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000123,＊10123,,https://network.mobile.rakuten.co.jp/faq/detail/10000123/,故障紛失保証 with AppleCare Servicesの保証対象となる製品は何ですか？,×,×,○,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000131,＊10131,,https://network.mobile.rakuten.co.jp/faq/detail/10000131/,[iPhone] iPhone本体や付属品の初期不良や修理・交換についての問い合わせ先を知りたい,×,×,×,○,○,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000132,＊10132,,https://network.mobile.rakuten.co.jp/faq/detail/10000132/,Rakuten LinkでiMessageは受信できますか？,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000133,＊10133,,https://network.mobile.rakuten.co.jp/faq/detail/10000133/,楽天モバイルのキャリア決済をApp Storeで利用できますか？,×,×,○,○,○,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000135,＊10135,,https://network.mobile.rakuten.co.jp/faq/detail/10000135/,iPhoneはワイヤレス充電に対応していますか？,×,×,○,○,×,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000137,＊10137,,https://network.mobile.rakuten.co.jp/faq/detail/10000137/,[iPhone] 来店前に確認することを知りたい,×,×,○,○,○,×,◎,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000138,＊10138,,https://network.mobile.rakuten.co.jp/faq/detail/10000138/,[iPhone] Apple IDの支払い方法の変更方法を知りたい,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000139,＊10139,,https://network.mobile.rakuten.co.jp/faq/detail/10000139/,iPhoneで、ウェブサイトにログインする際のユーザー名とパスワードを自動入力できるよう設定するにはどうすればよいですか？,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000140,＊10140,,https://network.mobile.rakuten.co.jp/faq/detail/10000140/,iPhoneで迷惑SMSを拒否する方法はありますか？,×,○,×,○,×,×,×,◎,×,×,×,×,×,○,Que_053_MNO電波
10000141,＊10141,,https://network.mobile.rakuten.co.jp/faq/detail/10000141/,[iPhone] 「iPhoneを探す」を利用したい,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000143,＊10143,,https://network.mobile.rakuten.co.jp/faq/detail/10000143/,iPhoneが充電できない場合はどうすればよいですか？,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000145,＊10145,,https://network.mobile.rakuten.co.jp/faq/detail/10000145/,[iPhone] 位置情報の設定方法を知りたい,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000146,＊10146,,https://network.mobile.rakuten.co.jp/faq/detail/10000146/,[iPhone] 本体からデータ通信量を確認したい,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000147,＊10147,,https://network.mobile.rakuten.co.jp/faq/detail/10000147/,お申し込み完了後によくあるご質問,×,×,×,○,×,×,◎,×,×,×,×,○,×,○,Que_061_MNO申込後
10000148,＊10148,,https://network.mobile.rakuten.co.jp/faq/detail/10000148/,Android製品からiPhoneへのデータ移行はできますか？,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000150,＊10150,,https://network.mobile.rakuten.co.jp/faq/detail/10000150/,申し込み完了メールを受け取ったあとに、申し込み内容の変更・修正はできますか？,×,×,×,○,×,×,◎,×,×,×,×,○,×,○,Que_061_MNO申込後
10000151,＊10151,,https://network.mobile.rakuten.co.jp/faq/detail/10000151/,スマホ交換保証プラスを解約するにはどうすればよいですか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000162,＊10162,,https://network.mobile.rakuten.co.jp/faq/detail/10000162/,[iPhone] 「SIMはメッセージを送信しました」というメッセージが表示された,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000164,＊10164,,https://network.mobile.rakuten.co.jp/faq/detail/10000164/,iPhoneで初回のデータ通信や回線への接続ができません。どうすればよいですか？,×,×,×,○,×,×,◎,◎,×,×,×,×,×,○,Que_061_MNO申込後
10000172,＊10172,,https://network.mobile.rakuten.co.jp/faq/detail/10000172/,他社からの乗り換え（MNP）のお申し込みで「名義人相違」の通知メール受信した場合、どうしたらよいですか？,×,×,×,○,×,×,◎,×,×,×,×,×,×,○,Que_061_MNO申込後
10000174,＊10174,,https://network.mobile.rakuten.co.jp/faq/detail/10000174/,楽天モバイルに登録した契約者情報を変更したいです。どうすればよいですか？,×,×,○,○,○,×,×,◎,×,×,×,○,×,○,Que_071_MNO契約情報
10000185,＊10185,,https://network.mobile.rakuten.co.jp/faq/detail/10000185/,"「プラン変更（移行）限定！iPhone購入で、さらに5,000ポイント還元キャンペーン」についてよくある質問",×,×,○,○,×,×,×,◎,×,×,×,×,×,○,Que_069_MNOキャンペーン
10000186,＊10186,,https://network.mobile.rakuten.co.jp/faq/detail/10000186/,Rakuten最強プランを契約しているのですが、思ったよりも請求金額が高いです。なぜですか？,×,×,×,○,×,×,×,◎,×,×,×,○,×,○,Que_070_MNO料金
10000189,＊10189,,https://network.mobile.rakuten.co.jp/faq/detail/10000189/,通信速度が遅い／圏外になるなど、データ通信のトラブルはどうすればよいですか？,×,○,×,○,×,×,×,◎,×,×,×,○,×,○,Que_053_MNO電波
10000190,＊10190,,https://network.mobile.rakuten.co.jp/faq/detail/10000190/,口座振替／クレジットカードの利用明細は、どのように表記されますか？,×,×,×,○,×,×,×,◎,×,×,×,○,×,○,Que_070_MNO料金
10000207,＊10207,,https://network.mobile.rakuten.co.jp/faq/detail/10000207/,[楽天モバイル キャリア決済] 定期購入型（サブスクリプション）サービスが解約されてしまった,×,×,×,○,○,×,×,◎,×,×,×,×,×,○,Que_070_MNO料金
10000208,＊10208,,https://network.mobile.rakuten.co.jp/faq/detail/10000208/,楽天モバイル買い替え超トクプログラムで利用できるお支払い方法は何ですか？,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000210,＊10210,,https://network.mobile.rakuten.co.jp/faq/detail/10000210/,楽天モバイル買い替え超トクプログラムでの機種変更はいつからできますか？,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000211,＊10211,,https://network.mobile.rakuten.co.jp/faq/detail/10000211/,楽天モバイル買い替え超トクプログラムの機種変更は、楽天モバイルショップでできますか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000212,＊10212,,https://network.mobile.rakuten.co.jp/faq/detail/10000212/,[楽天モバイルiPhoneアップグレードプログラム]故障した場合についてよくある質問,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000215,＊10215,,https://network.mobile.rakuten.co.jp/faq/detail/10000215/,[国際通話] 国際通話・国際SMS（海外でOS標準の電話アプリ・メッセージアプリ利用時）についてよくあるお問い合わせ,×,×,○,○,○,×,×,◎,×,○,×,×,×,○,Que_055_楽天リンク
10000216,＊10216,,https://network.mobile.rakuten.co.jp/faq/detail/10000216/,[Rakuten WiFi Pocket 2B] 機能についてよくある質問,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000220,＊10220,,https://network.mobile.rakuten.co.jp/faq/detail/10000220/,現在利用中のSIMタイプを確認できますか？,×,×,○,○,○,×,◎,◎,×,×,×,○,×,○,Que_071_MNO契約情報
10000223,＊10223,,https://network.mobile.rakuten.co.jp/faq/detail/10000223/,[Rakuten Link] 「タップで獲得」ミッション一部終了のお知らせ,×,×,×,○,○,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000224,＊10224,,https://network.mobile.rakuten.co.jp/faq/detail/10000224/,"「【常時開催】楽天モバイル×楽天銀行 同時申し込みでもれなく2,000ポイントプレゼントキャンペーン」についてよくあるお問い合わせ",×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_069_MNOキャンペーン
10000233,＊10233,,https://network.mobile.rakuten.co.jp/faq/detail/10000233/,[Rakuten WiFi Pocket 2B] 製品概要についてよくある質問,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000234,＊10234,,https://network.mobile.rakuten.co.jp/faq/detail/10000234/,Rakuten WiFi Pocket 2Bをはじめて起動した時に、ソフトウェアアップデートが始まったのですが、故障ですか？,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000244,＊10244,,https://network.mobile.rakuten.co.jp/faq/detail/10000244/,楽天モバイルの契約に紐づけられている楽天ID（ユーザID）を変更できますか？,×,×,×,○,○,×,×,◎,×,×,×,○,×,○,Que_071_MNO契約情報
10000247,＊10247,,https://network.mobile.rakuten.co.jp/faq/detail/10000247/,15分（標準）通話かけ放題についてよくあるお問い合わせ,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000248,＊10248,,https://network.mobile.rakuten.co.jp/faq/detail/10000248/,Rメールの送受信ができなくなった場合の対応について,×,×,○,○,○,×,×,×,×,×,×,×,×,○,N/A(MVNOフォームに変えるため、お問い合わせコードの掲出中止）
10000251,＊10251,,https://network.mobile.rakuten.co.jp/faq/detail/10000251/,クレジットカード登録／更新の際に［登録を完了する］ボタンを押すとエラーが表示されます。なぜですか？,×,×,○,○,×,×,×,◎,×,×,×,○,×,○,Que_070_MNO料金
10000252,＊10252,,https://network.mobile.rakuten.co.jp/faq/detail/10000252/,スマホ交換保証プラスで製品の交換を申請する際、楽天モバイルIDはどこで確認できますか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000258,＊10258,,https://network.mobile.rakuten.co.jp/faq/detail/10000258/,月額支払い方法を登録していない場合の初回登録方法について,×,×,×,○,×,×,×,◎,×,×,×,○,×,○,Que_070_MNO料金
10000261,＊10261,,https://network.mobile.rakuten.co.jp/faq/detail/10000261/,[Rakuten Link] Rakuten Link公式アカウントのフォローを解除したい,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000263,＊10263,,https://network.mobile.rakuten.co.jp/faq/detail/10000263/,製品を分割払いで購入した際の、残りの支払い回数と金額の確認はできますか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_070_MNO料金
10000265,＊10265,,https://network.mobile.rakuten.co.jp/faq/detail/10000265/,楽天モバイルにおける、楽天ポイント進呈ルール変更について,×,×,○,○,○,×,×,◎,×,×,×,○,×,○,Que_071_MNO契約情報
10000266,＊10266,,https://network.mobile.rakuten.co.jp/faq/detail/10000266/,支払い方法を変更しましたが、変更前の支払い方法で請求がありました。なぜですか？,×,×,×,○,×,×,×,◎,×,×,×,○,×,○,Que_070_MNO料金
10000268,＊10268,,https://network.mobile.rakuten.co.jp/faq/detail/10000268/,メンバーズステーション内のボタンまたは、楽天モバイルショップ以外で、楽天モバイル（ドコモ回線・au回線）からRakuten最強プランへお申し込みの場合によくあるご質問,×,×,○,○,○,×,◎,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000269,＊10269,,https://network.mobile.rakuten.co.jp/faq/detail/10000269/,【ご注意】iOS15でチャット、AIチャット相談をご利用の方へ,×,×,○,○,×,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000271,＊10271,,https://network.mobile.rakuten.co.jp/faq/detail/10000271/,[Rakuten Link]身に覚えのない連絡先が登録されている,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000272,＊10272,,https://network.mobile.rakuten.co.jp/faq/detail/10000272/,緊急速報が届かない,×,×,×,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000275,＊10275,,https://network.mobile.rakuten.co.jp/faq/detail/10000275/,[Rakuten Link] iOS標準の電話アプリで着信履歴からRakuten Linkアプリでの折り返し発信はできますか,×,×,×,○,○,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000276,＊10276,,https://network.mobile.rakuten.co.jp/faq/detail/10000276/,迷惑メール・迷惑SMSを受信に対する対処方法について,×,○,×,○,×,×,×,◎,×,×,×,×,×,○,Que_053_MNO電波
10000278,＊10278,,https://network.mobile.rakuten.co.jp/faq/detail/10000278/,アプリの更新(アップデート)ができません(my 楽天モバイル/Rakuten Link),×,×,○,○,○,×,◎,◎,×,×,×,○,×,○,Que_055_楽天リンク
10000279,＊10279,,https://network.mobile.rakuten.co.jp/faq/detail/10000279/,[アフターサポート]あんしん操作サポートについてよくあるお問い合わせ,×,×,○,○,○,×,×,◎,×,×,×,○,×,○,Que_071_MNO契約情報
10000280,＊10280,,https://network.mobile.rakuten.co.jp/faq/detail/10000280/,[アフターサポート] データ移行サポートについてよくあるお問い合わせ,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000281,＊10281,,https://network.mobile.rakuten.co.jp/faq/detail/10000281/,申し込み完了後、MNP予約番号を登録したい,×,×,×,○,×,×,◎,×,×,×,×,×,×,○,Que_061_MNO申込後
10000282,＊10282,,https://network.mobile.rakuten.co.jp/faq/detail/10000282/,"「Rakuten Hand7,980ポイントプレゼントキャンペーン」についてよくある質問",×,×,○,○,○,×,◎,◎,×,×,×,×,×,○,Que_069_MNOキャンペーン
10000283,＊10283,,https://network.mobile.rakuten.co.jp/faq/detail/10000283/,製品のIMEIを確認したい,×,×,×,○,×,×,×,◎,×,×,×,○,×,○,Que_073_MNO製品
10000284,＊10284,,https://network.mobile.rakuten.co.jp/faq/detail/10000284/,「【楽天市場でのお買い物と一緒に】楽天モバイル初めてのお申し込みでポイントプレゼント！」とは何ですか？,×,×,○,○,○,×,◎,◎,×,×,×,×,×,○,Que_069_MNOキャンペーン
10000285,＊10285,,https://network.mobile.rakuten.co.jp/faq/detail/10000285/,楽天オリジナル製品でマイナンバーカードの読み取りができない,×,×,×,○,×,×,×,◎,×,×,×,○,×,○,Que_073_MNO製品
10000286,＊10286,,https://network.mobile.rakuten.co.jp/faq/detail/10000286/,未払い料金を支払わなかった場合どうなりますか？,×,×,×,○,×,×,×,◎,×,×,×,○,×,○,Que_070_MNO料金
10000287,＊10287,,https://network.mobile.rakuten.co.jp/faq/detail/10000287/,コンビニ払込票（ハガキ）が届かない場合はどうすればよいですか？,×,×,×,○,×,×,×,◎,×,×,×,○,×,○,Que_070_MNO料金
10000288,＊10288,,https://network.mobile.rakuten.co.jp/faq/detail/10000288/,未払い料金はいつから支払いができますか？,×,×,×,○,×,×,×,◎,×,×,×,○,×,○,Que_070_MNO料金
10000289,＊10289,,https://network.mobile.rakuten.co.jp/faq/detail/10000289/,利用停止中に支払いが完了した場合、すぐに通信できるようになりますか？,×,×,×,○,×,×,×,◎,○,×,×,○,×,○,Que_070_MNO料金
10000290,＊10290,,https://network.mobile.rakuten.co.jp/faq/detail/10000290/,未払いとなった際に各種手数料は発生しますか？,×,×,×,○,×,×,×,◎,×,×,×,○,×,○,Que_070_MNO料金
10000291,＊10291,,https://network.mobile.rakuten.co.jp/faq/detail/10000291/,「my 楽天モバイル」とコンビニ払込票（ハガキ）から重複して未払い料金を支払った場合どうしたらよいですか？,×,×,×,○,×,×,×,◎,×,×,×,○,×,○,Que_070_MNO料金
10000292,＊10292,,https://network.mobile.rakuten.co.jp/faq/detail/10000292/,支払い方法が変更できない,×,×,×,○,×,×,×,◎,×,×,×,○,×,○,Que_070_MNO料金
10000293,＊10293,,https://network.mobile.rakuten.co.jp/faq/detail/10000293/,Rakuten Link公式アカウントをフォローした覚えがありません。なぜですか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000294,＊10294,,https://network.mobile.rakuten.co.jp/faq/detail/10000294/,Rakuten Link公式アカウントのフォロー解除はできますか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000295,＊10295,,https://network.mobile.rakuten.co.jp/faq/detail/10000295/,[Rakuten Link] Rakuten Link公式アカウントからはどんな内容が配信されますか？,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000296,＊10296,,https://network.mobile.rakuten.co.jp/faq/detail/10000296/,[Rakuten Link] Rakuten Link公式アカウントとはなんですか？,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000297,＊10297,,https://network.mobile.rakuten.co.jp/faq/detail/10000297/,[Rakuten Link] Rakuten Link公式アカウントで何ができますか？,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000298,＊10298,,https://network.mobile.rakuten.co.jp/faq/detail/10000298/,[Rakuten Link] Rakuten Link公式アカウントからの通知をオフにできますか？,×,×,×,○,×,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000305,＊10305,,https://network.mobile.rakuten.co.jp/faq/detail/10000305/,「楽メール」のメールアドレスを取得するために条件はありますか？,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000306,＊10306,,https://network.mobile.rakuten.co.jp/faq/detail/10000306/,「楽メール」登録後にメールの送受信ができません。どうすればよいですか？,×,×,×,○,○,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000307,＊10307,,https://network.mobile.rakuten.co.jp/faq/detail/10000307/,[楽メール] 使い方についてよくある質問,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_055_楽天リンク
10000308,＊10308,,https://network.mobile.rakuten.co.jp/faq/detail/10000308/,[Rakuten Hand 5G] Rakuten Hand 5Gについて教えてください,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000309,＊10309,,https://network.mobile.rakuten.co.jp/faq/detail/10000309/,Rakuten Hand 5Gで使えるSIMタイプは何ですか？,×,×,○,○,○,×,◎,◎,×,×,×,×,×,○,Que_073_MNO製品
10000310,＊10310,,https://network.mobile.rakuten.co.jp/faq/detail/10000310/,[Rakuten Hand 5G] 機種変更について教えてください,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000311,＊10311,,https://network.mobile.rakuten.co.jp/faq/detail/10000311/,[Rakuten Hand 5G] 本体や付属品の初期不良・修理・交換について教えてください,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000312,＊10312,,https://network.mobile.rakuten.co.jp/faq/detail/10000312/,楽天モバイルで購入した製品やアクセサリーは返品できますか？,×,×,×,○,○,×,×,◎,×,×,×,×,×,○,Que_071_MNO契約情報
10000313,＊10313,,https://network.mobile.rakuten.co.jp/faq/detail/10000313/,[Rakuten Hand 5G] 付属品について知りたい,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000314,＊10314,,https://network.mobile.rakuten.co.jp/faq/detail/10000314/,[Rakuten WiFi Pocket 2C] 機能についてよくある質問,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000315,＊10315,,https://network.mobile.rakuten.co.jp/faq/detail/10000315/,製品を購入した際に代金が決済されるタイミングはいつですか？,×,×,○,○,×,×,×,◎,×,×,×,○,×,○,Que_070_MNO料金
10000326,＊10326,,https://network.mobile.rakuten.co.jp/faq/detail/10000326/,[Rakuten WiFi Pocket 2C] 製品概要についてよくある質問,×,×,○,○,○,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
10000328,＊10328,,https://network.mobile.rakuten.co.jp/faq/detail/10000328/,[Rakuten WiFi Pocket 2C] 困りごとのよくある質問,×,×,×,○,○,×,×,◎,×,×,×,×,×,○,Que_073_MNO製品
